"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 13, 2020","115,662.40","116,659.69","116,659.69","114,800.64","5.64M","-0.87%"
"Feb 12, 2020","116,674.13","115,371.20","117,580.93","115,371.20","8.16M","1.13%"
"Feb 11, 2020","115,370.61","112,573.78","115,576.21","112,573.78","6.77M","2.49%"
"Feb 10, 2020","112,570.30","113,771.35","114,176.46","112,134.40","7.49M","-1.05%"
"Feb 07, 2020","113,770.29","115,189.97","115,189.97","113,769.14","6.59M","-1.23%"
"Feb 06, 2020","115,189.97","116,033.22","117,381.83","114,722.68","7.38M","-0.72%"
"Feb 05, 2020","116,028.27","115,562.65","117,700.53","115,562.34","7.17M","0.41%"
"Feb 04, 2020","115,556.71","114,630.58","116,555.61","114,630.58","5.83M","0.81%"
"Feb 03, 2020","114,629.21","113,760.57","115,299.47","113,467.40","5.51M","0.76%"
"Jan 31, 2020","113,760.57","115,518.20","115,518.20","113,148.36","6.22M","-1.53%"
"Jan 30, 2020","115,528.04","115,374.99","115,528.04","112,825.49","6.32M","0.12%"
"Jan 29, 2020","115,384.84","116,494.45","117,171.28","115,163.75","5.10M","-0.94%"
"Jan 28, 2020","116,478.98","114,482.37","116,796.70","114,474.61","5.23M","1.74%"
"Jan 27, 2020","114,481.84","118,346.72","118,346.72","114,375.58","6.10M","-3.29%"
"Jan 24, 2020","118,376.36","119,527.63","119,593.10","118,108.30","4.78M","-0.96%"
"Jan 23, 2020","119,527.63","118,391.45","119,534.80","116,905.95","6.57M","0.96%"
"Jan 22, 2020","118,391.36","117,035.48","118,400.98","117,035.48","5.77M","1.17%"
"Jan 21, 2020","117,026.04","118,860.85","118,860.85","117,026.04","5.09M","-1.54%"
"Jan 20, 2020","118,861.63","118,478.38","118,861.63","117,927.53","3.84M","0.32%"
"Jan 17, 2020","118,478.30","116,709.91","118,478.95","116,709.91","4.95M","1.52%"
"Jan 16, 2020","116,704.21","116,414.88","117,105.58","115,961.42","5.42M","0.25%"
"Jan 15, 2020","116,414.35","117,632.40","117,632.40","116,188.11","5.57M","-1.04%"
"Jan 14, 2020","117,632.40","117,325.08","117,705.16","116,609.75","5.36M","0.26%"
"Jan 13, 2020","117,325.28","115,502.53","117,333.11","115,502.53","5.69M","1.58%"
"Jan 10, 2020","115,503.42","115,947.76","116,744.90","114,952.34","4.78M","-0.38%"
"Jan 09, 2020","115,947.11","116,247.52","116,820.04","115,410.67","5.95M","-0.26%"
"Jan 08, 2020","116,247.03","116,667.32","117,334.82","115,693.02","5.91M","-0.36%"
"Jan 07, 2020","116,661.94","116,871.73","117,075.85","115,965.38","4.85M","-0.18%"
"Jan 06, 2020","116,877.92","117,706.66","117,706.66","116,268.69","6.57M","-0.70%"
"Jan 03, 2020","117,706.66","118,564.44","118,791.86","117,340.57","6.83M","-0.73%"
"Jan 02, 2020","118,573.10","115,651.95","118,573.10","115,648.97","5.16M","2.53%"
